EDITION,NAME,TOKEN,ATTRIBUTE:COLLECTION,ATTRIBUTE:TITLE,ATTRIBUTE:MINTAGE,ATTRIBUTE:POWER,ATTRIBUTE:YEAR,ATTRIBUTE:EDITION,ATTRIBUTE:SCORE,RANKING,MEDIA:ORIGINAL,MEDIA:THUMBNAIL
137,Emidas Genesis Act 4,GNOGENDUP-814470-02E1,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
138,Emidas Genesis Act 4,GNOGENDUP-814470-02E2,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
139,Emidas Genesis Act 4,GNOGENDUP-814470-02E3,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
140,Emidas Genesis Act 4,GNOGENDUP-814470-02E4,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
141,Emidas Genesis Act 4,GNOGENDUP-814470-02E5,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
142,Emidas Genesis Act 4,GNOGENDUP-814470-02E6,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
143,Emidas Genesis Act 4,GNOGENDUP-814470-02E7,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
144,Emidas Genesis Act 4,GNOGENDUP-814470-02E8,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
145,Emidas Genesis Act 4,GNOGENDUP-814470-02E9,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
146,Emidas Genesis Act 4,GNOGENDUP-814470-02EA,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
147,Emidas Genesis Act 4,GNOGENDUP-814470-02EB,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
148,Emidas Genesis Act 4,GNOGENDUP-814470-02EC,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
149,Emidas Genesis Act 4,GNOGENDUP-814470-02ED,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
150,Emidas Genesis Act 4,GNOGENDUP-814470-02EE,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
151,Emidas Genesis Act 4,GNOGENDUP-814470-02EF,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
152,Emidas Genesis Act 4,GNOGENDUP-814470-02F0,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
153,Emidas Genesis Act 4,GNOGENDUP-814470-02F1,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
154,Emidas Genesis Act 4,GNOGENDUP-814470-02F2,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
155,Emidas Genesis Act 4,GNOGENDUP-814470-02F3,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
156,Emidas Genesis Act 4,GNOGENDUP-814470-02F4,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
157,Emidas Genesis Act 4,GNOGENDUP-814470-02F5,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
158,Emidas Genesis Act 4,GNOGENDUP-814470-02F6,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
159,Emidas Genesis Act 4,GNOGENDUP-814470-02F7,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
160,Emidas Genesis Act 4,GNOGENDUP-814470-02F8,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
161,Emidas Genesis Act 4,GNOGENDUP-814470-02F9,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
162,Emidas Genesis Act 4,GNOGENDUP-814470-02FA,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
163,Emidas Genesis Act 4,GNOGENDUP-814470-02FB,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
164,Emidas Genesis Act 4,GNOGENDUP-814470-02FC,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
165,Emidas Genesis Act 4,GNOGENDUP-814470-02FD,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
166,Emidas Genesis Act 4,GNOGENDUP-814470-02FE,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
167,Emidas Genesis Act 4,GNOGENDUP-814470-02FF,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
168,Emidas Genesis Act 4,GNOGENDUP-814470-0300,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
169,Emidas Genesis Act 4,GNOGENDUP-814470-0301,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
170,Emidas Genesis Act 4,GNOGENDUP-814470-0302,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
171,Emidas Genesis Act 4,GNOGENDUP-814470-0303,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
172,Emidas Genesis Act 4,GNOGENDUP-814470-0304,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
173,Emidas Genesis Act 4,GNOGENDUP-814470-0305,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
174,Emidas Genesis Act 4,GNOGENDUP-814470-0306,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
175,Emidas Genesis Act 4,GNOGENDUP-814470-0307,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
176,Emidas Genesis Act 4,GNOGENDUP-814470-0308,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
177,Emidas Genesis Act 4,GNOGENDUP-814470-0309,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
178,Emidas Genesis Act 4,GNOGENDUP-814470-030A,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
179,Emidas Genesis Act 4,GNOGENDUP-814470-030B,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
180,Emidas Genesis Act 4,GNOGENDUP-814470-030C,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
181,Emidas Genesis Act 4,GNOGENDUP-814470-030D,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
182,Emidas Genesis Act 4,GNOGENDUP-814470-030E,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
183,Emidas Genesis Act 4,GNOGENDUP-814470-030F,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
184,Emidas Genesis Act 4,GNOGENDUP-814470-0310,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
185,Emidas Genesis Act 4,GNOGENDUP-814470-0311,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
186,Emidas Genesis Act 4,GNOGENDUP-814470-0312,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
187,Emidas Genesis Act 4,GNOGENDUP-814470-0313,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
188,Emidas Genesis Act 4,GNOGENDUP-814470-0314,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
189,Emidas Genesis Act 4,GNOGENDUP-814470-0315,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
190,Emidas Genesis Act 4,GNOGENDUP-814470-0316,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
191,Emidas Genesis Act 4,GNOGENDUP-814470-0317,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
192,Emidas Genesis Act 4,GNOGENDUP-814470-0318,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
193,Emidas Genesis Act 4,GNOGENDUP-814470-0319,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
194,Emidas Genesis Act 4,GNOGENDUP-814470-031A,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
195,Emidas Genesis Act 4,GNOGENDUP-814470-031B,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
196,Emidas Genesis Act 4,GNOGENDUP-814470-031C,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
197,Emidas Genesis Act 4,GNOGENDUP-814470-031D,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
198,Emidas Genesis Act 4,GNOGENDUP-814470-031E,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
199,Emidas Genesis Act 4,GNOGENDUP-814470-031F,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
200,Emidas Genesis Act 4,GNOGENDUP-814470-0320,Emidas Genesis,The Blockchain Trilemma,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%204%20GR%20FINAL%20NFT.mp4,
1,Emidas Genesis Act 5,GNOGENDUP-814470-0321,Emidas Genesis,Power Overwhelming,200,200,2021,1st,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/1st%20EDITIONS/Emidas%20ACT%205%201st%20EDITION%20FINAL%20NFT.mp4,
2,Emidas Genesis Act 5,GNOGENDUP-814470-0322,Emidas Genesis,Power Overwhelming,200,200,2021,1st,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/1st%20EDITIONS/Emidas%20ACT%205%201st%20EDITION%20FINAL%20NFT.mp4,
3,Emidas Genesis Act 5,GNOGENDUP-814470-0323,Emidas Genesis,Power Overwhelming,200,200,2021,1st,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/1st%20EDITIONS/Emidas%20ACT%205%201st%20EDITION%20FINAL%20NFT.mp4,
4,Emidas Genesis Act 5,GNOGENDUP-814470-0324,Emidas Genesis,Power Overwhelming,200,200,2021,1st,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/1st%20EDITIONS/Emidas%20ACT%205%201st%20EDITION%20FINAL%20NFT.mp4,
5,Emidas Genesis Act 5,GNOGENDUP-814470-0325,Emidas Genesis,Power Overwhelming,200,200,2021,1st,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/1st%20EDITIONS/Emidas%20ACT%205%201st%20EDITION%20FINAL%20NFT.mp4,
6,Emidas Genesis Act 5,GNOGENDUP-814470-0326,Emidas Genesis,Power Overwhelming,200,200,2021,1st,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/1st%20EDITIONS/Emidas%20ACT%205%201st%20EDITION%20FINAL%20NFT.mp4,
7,Emidas Genesis Act 5,GNOGENDUP-814470-0327,Emidas Genesis,Power Overwhelming,200,200,2021,1st,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/1st%20EDITIONS/Emidas%20ACT%205%201st%20EDITION%20FINAL%20NFT.mp4,
8,Emidas Genesis Act 5,GNOGENDUP-814470-0328,Emidas Genesis,Power Overwhelming,200,200,2021,1st,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/1st%20EDITIONS/Emidas%20ACT%205%201st%20EDITION%20FINAL%20NFT.mp4,
9,Emidas Genesis Act 5,GNOGENDUP-814470-0329,Emidas Genesis,Power Overwhelming,200,200,2021,1st,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/1st%20EDITIONS/Emidas%20ACT%205%201st%20EDITION%20FINAL%20NFT.mp4,
10,Emidas Genesis Act 5,GNOGENDUP-814470-032A,Emidas Genesis,Power Overwhelming,200,200,2021,1st,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/1st%20EDITIONS/Emidas%20ACT%205%201st%20EDITION%20FINAL%20NFT.mp4,
11,Emidas Genesis Act 5,GNOGENDUP-814470-032B,Emidas Genesis,Power Overwhelming,200,200,2021,1st,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/1st%20EDITIONS/Emidas%20ACT%205%201st%20EDITION%20FINAL%20NFT.mp4,
12,Emidas Genesis Act 5,GNOGENDUP-814470-032C,Emidas Genesis,Power Overwhelming,200,200,2021,1st,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/1st%20EDITIONS/Emidas%20ACT%205%201st%20EDITION%20FINAL%20NFT.mp4,
13,Emidas Genesis Act 5,GNOGENDUP-814470-032D,Emidas Genesis,Power Overwhelming,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%205%20GR%20FINAL%20NFT.mp4,
14,Emidas Genesis Act 5,GNOGENDUP-814470-032E,Emidas Genesis,Power Overwhelming,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%205%20GR%20FINAL%20NFT.mp4,
15,Emidas Genesis Act 5,GNOGENDUP-814470-032F,Emidas Genesis,Power Overwhelming,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%205%20GR%20FINAL%20NFT.mp4,
16,Emidas Genesis Act 5,GNOGENDUP-814470-0330,Emidas Genesis,Power Overwhelming,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%205%20GR%20FINAL%20NFT.mp4,
17,Emidas Genesis Act 5,GNOGENDUP-814470-0331,Emidas Genesis,Power Overwhelming,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%205%20GR%20FINAL%20NFT.mp4,
18,Emidas Genesis Act 5,GNOGENDUP-814470-0332,Emidas Genesis,Power Overwhelming,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%205%20GR%20FINAL%20NFT.mp4,
19,Emidas Genesis Act 5,GNOGENDUP-814470-0333,Emidas Genesis,Power Overwhelming,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%205%20GR%20FINAL%20NFT.mp4,
20,Emidas Genesis Act 5,GNOGENDUP-814470-0334,Emidas Genesis,Power Overwhelming,200,100,2021,GR,N/A,N/A,https://ipfs.io/ipfs/QmaHLrEp8FtF2B3g2Fz5kvW79FxFsiggaWvFxcboW5cSFs/GR/Emidas%20ACT%205%20GR%20FINAL%20NFT.mp4,
